Angle,Intensity
13.312826600,1764.0
13.334559480,1810.0
13.356292360,1822.0
13.378025240,1826.0
13.399758120,1876.0
13.421491000,1810.0
13.443223880,1797.0
13.464956760,1799.0
13.486689640,1896.0
13.508422520,1775.0
13.530155400,1827.0
13.551888280,1811.0
13.573621160,1816.0
13.595354040,1822.0
13.617086920,1887.0
13.638819800,1911.0
13.660552680,1861.0
13.682285560,1728.0
13.704018440,1884.0
13.725751320,1832.0
13.747484200,1876.0
13.769217080,1817.0
13.790949960,1792.0
13.812682840,1849.0
13.834415720,1899.0
13.856148600,1748.0
13.877881480,1814.0
13.899614360,1818.0
13.921347240,1755.0
13.943080120,1845.0
13.964813000,1817.0
13.986545880,1879.0
14.008278760,1815.0
14.030011640,1787.0
14.051744520,1882.0
14.073477400,1830.0
14.095210280,1802.0
14.116943160,1814.0
14.138676040,1867.0
14.160408920,1838.0
14.182141800,1839.0
14.203874680,1857.0
14.225607560,1798.0
14.247340440,1850.0
14.269073320,1766.0
14.290806200,1777.0
14.312539080,1792.0
14.334271960,1786.0
14.356004840,1808.0
14.377737720,1840.0
14.399470600,1883.0
14.421203480,1806.0
14.442936360,1860.0
14.464669240,1945.0
14.486402120,1774.0
14.508135000,1803.0
14.529867880,1805.0
14.551600760,1846.0
14.573333640,1824.0
14.595066520,1806.0
14.616799400,1877.0
14.638532280,1778.0
14.660265160,1754.0
14.681998040,1854.0
14.703730920,1849.0
14.725463800,1883.0
14.747196680,1811.0
14.768929560,1730.0
14.790662440,1772.0
14.812395320,1857.0
14.834128200,1879.0
14.855861080,1849.0
14.877593960,1929.0
14.899326840,1880.0
14.921059720,1804.0
14.942792600,1835.0
14.964525480,1892.0
14.986258360,1894.0
15.007991240,1888.0
15.029724120,1997.0
15.051457000,1777.0
15.073189880,1851.0
15.094922760,1873.0
15.116655640,1774.0
15.138388520,1852.0
15.160121400,1959.0
15.181854280,1907.0
15.203587160,1780.0
15.225320040,1931.0
15.247052920,1851.0
15.268785800,1882.0
15.290518680,1897.0
15.312251560,1919.0
15.333984440,1781.0
15.355717320,1837.0
15.377450200,1779.0
15.399183080,1796.0
15.420915960,1952.0
15.442648840,1822.0
15.464381720,1906.0
15.486114600,1912.0
15.507847480,1843.0
15.529580360,1814.0
15.551313240,1812.0
15.573046120,1799.0
15.594779000,1913.0
15.616511880,1838.0
15.638244760,1799.0
15.659977640,1790.0
15.681710520,1922.0
15.703443400,1882.0
15.725176280,1875.0
15.746909160,1854.0
15.768642040,1851.0
15.790374920,1922.0
15.812107800,1895.0
15.833840680,1886.0
15.855573560,1973.0
15.877306440,1878.0
15.899039320,1906.0
15.920772200,1852.0
15.942505080,1909.0
15.964237960,1937.0
15.985970840,1904.0
16.007703720,1892.0
16.029436600,1850.0
16.051169480,1874.0
16.072902360,1912.0
16.094635240,1820.0
16.116368120,1845.0
16.138101000,1877.0
16.159833880,1940.0
16.181566760,1885.0
16.203299640,1957.0
16.225032520,1902.0
16.246765400,1882.0
16.268498280,1856.0
16.290231160,1862.0
16.311964040,1854.0
16.333696920,1900.0
16.355429800,1818.0
16.377162680,1864.0
16.398895560,1888.0
16.420628440,1807.0
16.442361320,1839.0
16.464094200,1888.0
16.485827080,1871.0
16.507559960,1842.0
16.529292840,1976.0
16.551025720,1845.0
16.572758600,1840.0
